conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
hit:5836_conv:11672,3,grateful,I received a late birthday gift from a friend and it was exactly what I needed,397,Yes I can't wait to shop this weekend,5|5|5_5|5|5,
hit:5836_conv:11672,4,grateful,I received a late birthday gift from a friend and it was exactly what I needed,322,That sounds like fun!,5|5|5_5|5|5,
hit:6119_conv:12238,1,grateful,I felt happy and cherished the weekend when I got to see old friends. It had been awhile,126,I felt happy and cherished the moment this weekend with old friends. It had been awhile,3|4|4_5|5|5,
hit:6119_conv:12238,2,grateful,I felt happy and cherished the weekend when I got to see old friends. It had been awhile,294,That is really nice.  What did you all do?,3|4|4_5|5|5,
hit:6119_conv:12238,3,grateful,I felt happy and cherished the weekend when I got to see old friends. It had been awhile,126,We went to a craft beer bar and a few different breweries,3|4|4_5|5|5,
hit:6119_conv:12238,4,grateful,I felt happy and cherished the weekend when I got to see old friends. It had been awhile,294,I love craft beer.  How many of you were ther?,3|4|4_5|5|5,
hit:6255_conv:12511,1,grateful,I just saved 20 percent on my car insurance by switching to another company.  I am very thankful for the savings. ,322,I just saved 20 percent on my car insurance by switching to another company.,5|5|5_5|5|5,
hit:6255_conv:12511,2,grateful,I just saved 20 percent on my car insurance by switching to another company.  I am very thankful for the savings. ,4,Was it the company with the Gecko?,5|5|5_5|5|5,
hit:6255_conv:12511,3,grateful,I just saved 20 percent on my car insurance by switching to another company.  I am very thankful for the savings. ,322,Yes_comma_ it was.  I am very thankful for the savings!,5|5|5_5|5|5,
hit:6255_conv:12511,4,grateful,I just saved 20 percent on my car insurance by switching to another company.  I am very thankful for the savings. ,4,That is great_comma_ what will you do with the extra money?,5|5|5_5|5|5,
hit:6306_conv:12612,1,grateful,My sister came to stay with us when I was sick.  She took a week off work.,56,My sister came to stay with me when I was recovering from surgery.,5|5|5_5|5|5,
hit:6306_conv:12612,2,grateful,My sister came to stay with us when I was sick.  She took a week off work.,322,That is good of you to support her.,5|5|5_5|5|5,
hit:6306_conv:12612,3,grateful,My sister came to stay with us when I was sick.  She took a week off work.,56,She stayed with me for an entire week_comma_ taking vacation time from her office.  I am one lucky girl.,5|5|5_5|5|5,
hit:6306_conv:12612,4,grateful,My sister came to stay with us when I was sick.  She took a week off work.,322,You have a great family!,5|5|5_5|5|5,
hit:6423_conv:12847,1,grateful,Without my karate classes i would get beat up every day.,445,If I didnt take my self defense classes I feel like I would never been able to survive!,5|5|5_5|5|5,
hit:6423_conv:12847,2,grateful,Without my karate classes i would get beat up every day.,117,What kind of classes have you taken?,5|5|5_5|5|5,
hit:6423_conv:12847,3,grateful,Without my karate classes i would get beat up every day.,445,Karate mainly_comma_ Its such a good stress relief too!,5|5|5_5|5|5,
hit:6423_conv:12847,4,grateful,Without my karate classes i would get beat up every day.,117,That's great that you are learning a martial art and blowing off steam at the same time!,5|5|5_5|5|5,
hit:6734_conv:13468,1,grateful,I'm so happy I have my dogs in my life_comma_ they are so loyal and happy.,448,I'm so happy I have my dogs in my life_comma_ they are so loyal and happy.,5|5|5_4|5|5,
hit:6734_conv:13468,2,grateful,I'm so happy I have my dogs in my life_comma_ they are so loyal and happy.,273,That's very sweet. I was just dog-sitting my neighbor's dogs last week. They were a little annoying at first_comma_ but I had to watch and stay with them the whole week_comma_ and I really grew to like them. They felt like my little sisters I had to take care of and play with,5|5|5_4|5|5,
hit:6734_conv:13468,3,grateful,I'm so happy I have my dogs in my life_comma_ they are so loyal and happy.,448,Yeah_comma_ after awhile you start to love them no matter how annoying they can become sometimes.,5|5|5_4|5|5,
hit:6734_conv:13468,4,grateful,I'm so happy I have my dogs in my life_comma_ they are so loyal and happy.,273,Right_comma_ yeah_comma_ you just get used to their presence. I hated that they'd bark so much at thunderstorms_comma_ but other than that_comma_ their little quirks were growing on me. In fact_comma_ I miss them right now,5|5|5_4|5|5,
hit:7036_conv:14073,1,grateful,I lost my favorite bracelet... but after looking for a few hours I found it,397,I lost my favorite bracelet... but after looking for a few hours I found it,5|5|5_5|5|5,
hit:7036_conv:14073,2,grateful,I lost my favorite bracelet... but after looking for a few hours I found it,284,Glad to hear you found it I know your heart was racing to find it especially if it was your favorite. ,5|5|5_5|5|5,
hit:7036_conv:14073,3,grateful,I lost my favorite bracelet... but after looking for a few hours I found it,397,Yes it meant a lot to me... glad i didn't lose it forever,5|5|5_5|5|5,
hit:7036_conv:14073,4,grateful,I lost my favorite bracelet... but after looking for a few hours I found it,284,Have to be much more careful next time maybe get a box to put it in. ,5|5|5_5|5|5,
hit:7144_conv:14289,1,grateful,My friend gave me a car after they upgraded it was very out of the blue,424,After he gave me the car I couldn't believe it,4|4|4_5|5|5,
hit:7144_conv:14289,2,grateful,My friend gave me a car after they upgraded it was very out of the blue,55,What car did you get?,4|4|4_5|5|5,
hit:7144_conv:14289,3,grateful,My friend gave me a car after they upgraded it was very out of the blue,424,a honda accord,4|4|4_5|5|5,
hit:7144_conv:14289,4,grateful,My friend gave me a car after they upgraded it was very out of the blue,55,Not bad at all!,4|4|4_5|5|5,
hit:7144_conv:14289,5,grateful,My friend gave me a car after they upgraded it was very out of the blue,424,right very dependable car ,4|4|4_5|5|5,
hit:7250_conv:14500,1,grateful,my grandmother took care of me my whole life.,445,My grandmother was my saving grace growing up_comma_ I was on a bad path.,5|5|5_4|3|4,
hit:7250_conv:14500,2,grateful,my grandmother took care of me my whole life.,322,She sounds like a sweet woman.,5|5|5_4|3|4,
hit:7250_conv:14500,3,grateful,my grandmother took care of me my whole life.,445,Yes she gave me all of the love i could ask for.,5|5|5_4|3|4,
hit:7250_conv:14500,4,grateful,my grandmother took care of me my whole life.,322,I am so envious of you.,5|5|5_4|3|4,
hit:7695_conv:15391,1,grateful,Lately_comma_ I was having financial issues. The company that I am working for me is going to pay us bonuses.,7,Lately_comma_ I was having financial issues. The company that I am working for me is going to pay us bonuses.,5|5|5_5|5|5,
hit:7695_conv:15391,2,grateful,Lately_comma_ I was having financial issues. The company that I am working for me is going to pay us bonuses.,244,That's great. How big is the bonus going to be?,5|5|5_5|5|5,
hit:7695_conv:15391,3,grateful,Lately_comma_ I was having financial issues. The company that I am working for me is going to pay us bonuses.,7,It is about 5 000 dollars. It will help me greatly with my financial problems.,5|5|5_5|5|5,
hit:7695_conv:15391,4,grateful,Lately_comma_ I was having financial issues. The company that I am working for me is going to pay us bonuses.,244,That would help me out quite a bit too!,5|5|5_5|5|5,
hit:8253_conv:16506,1,grateful,my test being paid for when i couldnt afford it,514,i took my pharmacy tech certification test last week_comma_ but almost wasnt able to because i couldnt afford the $200 fee for the test. my aunt heard and reached out and paid it for me as a gift.,5|5|5_5|5|5,
hit:8253_conv:16506,2,grateful,my test being paid for when i couldnt afford it,545,Well that's wonderful that you had a supporting aunt like that. How do you think you did on your test?,5|5|5_5|5|5,
hit:8253_conv:16506,3,grateful,my test being paid for when i couldnt afford it,514,i did very well i was prepared. i was thinking id have to wait a couple months for the next session. but good thing i was able to get it out of the way,5|5|5_5|5|5,
hit:8253_conv:16506,4,grateful,my test being paid for when i couldnt afford it,545,Well_comma_ I'm real glad for you! You should make your aunt a pie or something sometime.,5|5|5_5|5|5,
hit:8478_conv:16956,1,grateful,My mother is an awesome mom!,389,I love my mom so much,5|5|5_5|5|5,
hit:8478_conv:16956,2,grateful,My mother is an awesome mom!,128,That's a great feeling I love mine as well.,5|5|5_5|5|5,
hit:8478_conv:16956,3,grateful,My mother is an awesome mom!,389,Yeah she has done so well for herself.  Raised 3 kids by herself and now she finally bought her own home!,5|5|5_5|5|5,
hit:8478_conv:16956,4,grateful,My mother is an awesome mom!,128,That's impressive_comma_ she sounds amazing.,5|5|5_5|5|5,
hit:8478_conv:16956,5,grateful,My mother is an awesome mom!,389,Yeah she's awesome!,5|5|5_5|5|5,
hit:8942_conv:17884,1,grateful,I'm thankful for the life that I have.,225,My life is going pretty well at this time.,5|5|5_5|5|5,
hit:8942_conv:17884,2,grateful,I'm thankful for the life that I have.,297,That is great to hear. Anything new going on?,5|5|5_5|5|5,
hit:8942_conv:17884,3,grateful,I'm thankful for the life that I have.,225,No_comma_ and that's why it's pretty good.,5|5|5_5|5|5,
hit:8942_conv:17884,4,grateful,I'm thankful for the life that I have.,297,I wish I were so content. Must be a nice feeling.,5|5|5_5|5|5,
hit:8989_conv:17978,1,grateful,My car broke down today.  My friend gave me a ride to work.,274,Crappy day today.  My car broke  down on the side of the road.,5|5|5_5|5|5,
hit:8989_conv:17978,2,grateful,My car broke down today.  My friend gave me a ride to work.,119,Sorry to hear that.  You get it fixed already or what,5|5|5_5|5|5,
hit:8989_conv:17978,3,grateful,My car broke down today.  My friend gave me a ride to work.,274,No not yet.  My friend gave me a ride to work today though.,5|5|5_5|5|5,
hit:8989_conv:17978,4,grateful,My car broke down today.  My friend gave me a ride to work.,119,It's good to have reliable friends.,5|5|5_5|5|5,
hit:8993_conv:17986,1,grateful,I'm happy I've learned from my past mistakes.  I've been at ground zero and I'm thankful that the feeling of what it's like to be at the end of your rope has propelled me into financial autonomy.,119,I'm thankful for all my past mistakes.  They've helped me grow in a big way,5|5|5_5|5|5,
hit:8993_conv:17986,2,grateful,I'm happy I've learned from my past mistakes.  I've been at ground zero and I'm thankful that the feeling of what it's like to be at the end of your rope has propelled me into financial autonomy.,135,I've always gone by if you learned from your mistakes you have no reason to regret them,5|5|5_5|5|5,
hit:8993_conv:17986,3,grateful,I'm happy I've learned from my past mistakes.  I've been at ground zero and I'm thankful that the feeling of what it's like to be at the end of your rope has propelled me into financial autonomy.,119,Absolutely.,5|5|5_5|5|5,<UNIGRAM>
hit:8993_conv:17986,4,grateful,I'm happy I've learned from my past mistakes.  I've been at ground zero and I'm thankful that the feeling of what it's like to be at the end of your rope has propelled me into financial autonomy.,135,It's good you've grown and learned. Never stop ,5|5|5_5|5|5,
